Número Licitação,Descrição
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,URÉIA
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 3
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 3
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 4
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 3
52018,AGULHA COLETA SANGUE À VÁCUO
52018,REGULADOR DE VÁCUO
52018,AGULHA COLETA SANGUE À VÁCUO
52018,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7
52018,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
52018,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
52018,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
52018,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
52018,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
52018,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7
52018,MEIO DE CULTURA.
52018,MEIO DE CULTURA
52018,MEIO DE CULTURA
52018,MEIO DE CULTURA
52018,MEIO DE CULTURA
52018,MEIO DE CULTURA
52018,MEIO DE CULTURA
52018,MEIO DE CULTURA
52018,MEIO DE CULTURA
52018,CITRATO DE SÓDIO
52018,MEIO DE CULTURA.
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,ANTIBIOGRAMA
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,SORO
52018,SORO
52018,SORO
52018,SORO
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,RIBBON
52018,RIBBON
52018,ETIQUETA IDENTIFICAÇÃO
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 3
52018,ALÇA BACTERIOLÓGICA
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,BÁLSAMO DO CANADÁ
52018,PUNÇÃO
52018,FILTRO CONICO
52018,COLETOR DE URINA
52018,COLETOR DE URINA
52018,COLETOR DE URINA
52018,CORANTE
52018,CORANTE
52018,CORANTE
52018,CORANTE
52018,CORANTE
52018,CORANTE
52018,FILTRO LABORATÓRIO
52018,GARROTE
52018,LÂMPADA HALÓGENA
52018,LÂMINA LABORATÓRIO
52018,LÂMINA LABORATÓRIO
52018,LAMÍNULA
52018,LAMÍNULA
52018,LAMÍNULA
52018,LÁPIS DERMOGRÁFICO
52018,MICROPIPETA
52018,MICROPIPETA
52018,PONTEIRA LABORATÓRIO
52018,PPD - DERIVADO PROTÊICO PURIFICADO
52018,APARELHO / ACESSÓRIO - ACONDICIONAMENTO FÍSICO
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,SWAB
52018,SWAB
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,AGULHA COLETA SANGUE À VÁCUO
52018,TUBO LABORATÓRIO
52018,ANTIBIOGRAMA
52018,ALÇA BACTERIOLÓGICA
52018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5
52018,ÁCIDO CLORÍDRICO
52018,ACIDULANTE
52018,ACIDULANTE
52018,ÁGUA SANITÁRIA
52018,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES
52018,ALGICIDA
52018,ALGICIDA
52018,AMACIANTE DE ROUPA
52018,CLORO ALVEJANTE
52018,DESINFETANTE
52018,DESINFETANTE
52018,DESINFETANTE
52018,DESINFETANTE
52018,IMPERMEABILIZANTE
52018,INSETICIDA
52018,SOLUÇÃO LUBRIFICANTE
52018,CERA
52018,REMOVEDOR
52018,DESENGRAXANTE
52018,DESENGRAXANTE
52018,DETERGENTE ÁCIDO
52018,DETERGENTE ÁCIDO
52018,SABÃO PÓ
52018,DETERGENTE
52018,DETERGENTE
52018,DETERGENTE
52018,SOLUÇÃO LIMPEZA MULTIUSO
52018,LIMPA BORDA
52018,SOLUÇÃO LIMPADORA
52018,SOLUÇÃO LIMPADORA
52018,SOLUÇÃO LIMPADORA
52018,LUSTRADOR MÓVEIS
52018,LUVA INDUSTRIAL
52018,LUVA DE PROTEÇÃO
52018,LUVA BORRACHA
52018,LUVA BORRACHA
52018,LUVA BORRACHA
52018,LUVA BORRACHA
52018,MÁSCARA DESCARTÁVEL USO GERAL
52018,FLANELA
52018,MOP PÓ
52018,SABÃO PÓ
52018,SABÃO PÓ
52018,SABONETE LÍQUIDO
52018,SABONETE LÍQUIDO
52018,SACO PLÁSTICO LIXO
52018,SACO PLÁSTICO LIXO
52018,SACO PLÁSTICO LIXO
52018,SACO PLÁSTICO LIXO
52018,SACO
52018,SACO
52018,BALDE
52018,BALDE
52018,ESCOVA LIMPEZA GERAL
52018,ESCOVA LIMPEZA GERAL
52018,ESCOVA LIMPEZA GERAL
52018,ESTOPA
52018,PÁ COLETORA LIXO
52018,RODO
52018,RODO
52018,VASSOURA
52018,VASSOURA
52018,VASSOURA
52018,VASSOURA
52018,CLARIFICANTE
52018,PAPEL HIGIÊNICO
52018,PAPEL HIGIÊNICO
52018,PAPEL HIGIÊNICO
52018,TOALHA DE PAPEL
52018,PLÁSTICO BOLHA
52018,POLIDOR
52018,SACO PLÁSTICO LIXO
52018,SACO PLÁSTICO LIXO
52018,'SOFTWARE'
52018,'TECLADO MICROCOMPUTADOR'
52018,'MOUSE'
52018,'MONITOR VÍDEO'
52018,GABINETE PARA COMPUTADOR
52018,GABINETE PARA COMPUTADOR
52018,FONTE ALIMENTAÇÃO
52018,FONTE ALIMENTAÇÃO
52018,DISCO RÍGIDO REMOVÍVEL
52018,DISCO RÍGIDO REMOVÍVEL
52018,PLACA CONTROLADORA VÍDEO
52018,PLACA REDE
52018,MEMÓRIA RAM
52018,MEMÓRIA RAM
52018,MEMÓRIA RAM
52018,MEMÓRIA RAM
52018,CABO REDE COMPUTADOR
52018,CABO REDE COMPUTADOR
52018,CABO REDE COMPUTADOR
52018,CONECTOR CABO PAR TRANÇADO
52018,CONECTOR CABO PAR TRANÇADO
52018,CONECTOR CABO PAR TRANÇADO
52018,ESTANTE RACK
52018,ESTABILIZADOR TENSÃO
52018,ESTABILIZADOR TENSÃO
52018,ESTABILIZADOR TENSÃO
52018,ESTABILIZADOR TENSÃO
52018,SWITCH
52018,SWITCH
52018,DISCO RÍGIDO REMOVÍVEL
52018,DISCO RÍGIDO REMOVÍVEL
52018,DISCO RÍGIDO REMOVÍVEL
52018,IMPRESSORA MULTIFUNCIONAL
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,IMPRESSORA MULTIFUNCIONAL
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,RÉGUA ELÉTRICA
52018,MULTÍMETRO
52018,BATERIA - COMPUTADOR
52018,BATERIA NÃO RECARREGÁVEL
52018,LIMPADOR CONTATO ELÉTRICO/ELETRÔNICO
52018,PROCESSADOR
52018,PROCESSADOR
52018,PLACA MÃE
52018,PLACA MÃE
52018,PLACA MÃE
52018,PLACA MÃE
52018,'COMPUTADOR'
52018,'COMPUTADOR'
52018,'COMPUTADOR'
52018,'MICROCOMPUTADOR PESSOAL NOTEBOOK'
52018,'MICROCOMPUTADOR PESSOAL NOTEBOOK'
52018,CARTUCHO TONER IMPRESSORA HP
52018,CARTUCHO TONER IMPRESSORA HP
52018,RIBBON
62017,OBRAS CIVIS DE EDIFICACOES PREDIAIS
62017,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
62017,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
62017,SWAB
62017,FRASCO COLETOR
62017,PONTEIRA LABORATÓRIO
62017,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
62017,TUBO PARA COLETA DE AMOSTRA BIOLÓGICA
62017,PIPETA
62017,TUBO LABORATÓRIO
62017,CONTADOR DE CÉLULAS
62017,MELOXICAM
62017,MELOXICAM
62017,BICARBONATO DE SÓDIO
62017,CEFALEXINA
62017,HEPARINA SÓDICA
62017,GLICOSE
62017,LUVA CIRÚRGICA
62017,GLUTARALDEÍDO
62017,FIO DE SUTURA
62017,BANDAGEM ELÁSTICA
62017,FITA ADESIVA
62017,METERGOLINA
62017,XILAZINA CLORIDRATO
62017,ACEPROMAZINA
62017,ACEPROMAZINA
62017,IMPLANTADOR MICROCHIP
62017,SERINGA
62017,SERINGA
62017,EXTENSÃO
62017,SAPATILHA HOSPITALAR
62017,EQUIPO
62017,EQUIPO
62017,DELTAMETRINA
62017,CARPROFENO
62017,ENROFLOXACINO
62017,ENROFLOXACINO
62017,ENROFLOXACINO
62017,ESPIRAMICINA
62017,PROTETOR FACIAL
62017,CATETER PERIFÉRICO
62017,CATETER PERIFÉRICO
62017,CATETER PERIFÉRICO
62017,CATETER PERIFÉRICO
62017,AGULHA HIPODÉRMICA
62017,AGULHA HIPODÉRMICA
62017,AGULHA HIPODÉRMICA
62017,IMIDACLOPRIDO
62017,IMIDACLOPRIDO
62017,XAMPU
62017,PIRANTEL PAMOATO
62017,SULFANILAMIDA
62017,LÂMINA LABORATÓRIO
62017,FIROCOXIBE
62017,EQUIPAMENTO LABORATÓRIO
62017,IODOPOVIDONA (PVPI)
62017,CLOREXIDINA DIGLUCONATO
62017,ÁCIDO SALICÍLICO
62017,FLURALANER
62017,CONDROITINA SULFATO
62017,CLORETO DE SÓDIO
62017,GLICOSE
62017,LUVA BORRACHA
62017,ÁLCOOL ETÍLICO
62017,EMBALAGEM P/ ESTERILIZAÇÃO
62017,EMBALAGEM P/ ESTERILIZAÇÃO
62017,ATADURA
62017,PIRANTEL PAMOATO
62017,PIRANTEL PAMOATO
62017,SULFANILAMIDA
62017,REPELENTE
62017,DELTAMETRINA
62017,PROPOXUR
62017,PROPOXUR
62017,FIROCOXIBE
62017,DEXAMETASONA
62017,COUMAFÓS
62017,IMIDACLOPRIDO
62017,AFOXOLANER
62017,AFOXOLANER
62017,FLURALANER
62017,FLURALANER
62017,SAROLANER
62017,FLURALANER
62018,ALMOFADA CARIMBO
62018,APARELHO TELEFÔNICO
62018,PEÇA/ACESSÓRIO BOBINA
62018,BORRACHA APAGADORA ESCRITA
62018,'CAIXA ARQUIVO'
62018,REGISTRADORA / CALCULADORA / PEÇAS E ACESSÓRIOS
62018,CANETA ESFEROGRÁFICA
62018,CANETA MARCA-TEXTO
62018,CANETA MARCA-TEXTO
62018,CANETA MARCA-TEXTO
62018,CAPA ENCADERNAÇÃO
62018,CAPA ENCADERNAÇÃO
62018,DISCO LASER CDR
62018,CLIPE
62018,CLIPE
62018,CLIPE
62018,COLA
62018,COLA
62018,COLCHETE FIXAÇÃO
62018,COLCHETE FIXAÇÃO
62018,COLCHETE FIXAÇÃO
62018,CORRETIVO LÍQUIDO
62018,MEMORIA EM DISCO
62018,ELÁSTICO PROCESSO
62018,ELÁSTICO PROCESSO
62018,'ENVELOPE'
62018,'ENVELOPE'
62018,'ENVELOPE'
62018,ESTILETE
62018,ETIQUETA ADESIVA
62018,EXTRATOR GRAMPO
62018,FITA ADESIVA
62018,FITA ADESIVA
62018,GRAMPEADOR
62018,GRAMPEADOR
62018,GRAMPO GRAMPEADOR
62018,GRAMPO GRAMPEADOR
62018,LACRE MALOTE
62018,LÁPIS PRETO
62018,LIVRO ATA
62018,MARCADOR PÁGINA
62018,MOLHA-DEDOS
62018,PAPEL CARBONO
62018,'PAPEL SULFITE'
62018,'PAPEL SULFITE'
62018,PAPEL VERGÊ
62018,PASTA ARQUIVO
62018,PASTA ARQUIVO
62018,PASTA ARQUIVO
62018,PASTA ARQUIVO
62018,MEMORIA EM DISCO
62018,PERFURADOR PAPEL
62018,PERFURADOR PAPEL
62018,PILHA
62018,PILHA
62018,PINCEL ATÔMICO
62018,PAPEL RECADO AUTO-ADESIVO
62018,RÉGUA ESCRITÓRIO
62018,TINTA
62018,TESOURA
62018,MESA
62018,ARMÁRIO ESTANTE
62018,POLTRONA
62018,POLTRONA
62018,MESA
62018,SOFÁ
62018,SOFÁ
62018,SOFÁ
62018,POLTRONA
62018,POLTRONA
62018,CADEIRA
62018,ARMÁRIO ESTANTE
62018,ARMÁRIO ESTANTE
62018,ÁGUA SANITÁRIA
62018,ÁLCOOL ETÍLICO
62018,DESODORIZADOR
62018,DESINFETANTE
62018,DETERGENTE
62018,CERA ASSOALHO INSETICIDA
62018,LIMPA-VIDRO
62018,LUSTRADOR MÓVEIS
62018,SOLUÇÃO LIMPEZA MULTIUSO
62018,DESODORIZADOR SANITÁRIO
62018,POLIDOR
62018,SABÃO PÓ
62018,SABONETE LÍQUIDO
62018,ESPONJA LIMPEZA
62018,ESTOPA
62018,FLANELA
62018,PANO LIMPEZA
62018,PANO PRATO
62018,PANO LIMPEZA
62018,COPO DESCARTÁVEL
62018,GUARDANAPO DE PAPEL
62018,TOALHA DE PAPEL
62018,PAPEL HIGIÊNICO
62018,ALGODÃO INDUSTRIAL
62018,FÓSFORO
62018,SACO PLÁSTICO LIXO
62018,SACO PLÁSTICO LIXO
62018,SACO PLÁSTICO LIXO
62018,SACO PLÁSTICO LIXO
62018,VASSOURA
62018,VASSOURA
62018,VASSOURA
62018,LIXEIRA
62018,BALDE
62018,ESCOVA LIMPEZA GERAL
62018,'AÇÚCAR'
62018,ADOÇANTE
62018,'CAFÉ'
62018,CHÁ ALIMENTAÇÃO
62018,ALMOFADA CARIMBO
62018,APONTADOR LÁPIS
62018,BLOCO RECADO
62018,BORRACHA APAGADORA ESCRITA
62018,BORRACHA APAGADORA ESCRITA
62018,CAIXA EMBALAGEM
62018,'CAIXA ARQUIVO'
62018,'CAIXA ARQUIVO'
62018,'CAIXA ARQUIVO'
62018,'CAIXA ARQUIVO'
62018,CANETA ESFEROGRÁFICA
62018,CANETA ESFEROGRÁFICA
62018,CANETA MARCA-TEXTO
62018,COLA
62018,COLA
62018,CORRETIVO LÍQUIDO
62018,CLIPE
62018,CLIPE
62018,CLIPE
62018,REGISTRADORA / CALCULADORA / PEÇAS E ACESSÓRIOS
62018,EXTRATOR GRAMPO
62018,FITA ADESIVA
62018,FITA ADESIVA
62018,FLANELOGRAFO
62018,GRAMPO GRAMPEADOR
62018,GRAMPEADOR
62018,GRAMPO PASTA
62018,ORGANIZADOR
62018,LÁPIS PRETO
62018,LIVRO PROTOCOLO
62018,ELÁSTICO PROCESSO
62018,PINCEL MARCADOR PERMANENTE CD
62018,PINCEL QUADRO BRANCO / MAGNÉTICO
62018,PINCEL ATÔMICO
62018,PERFURADOR PAPEL
62018,'PAPEL A4'
62018,CATÁLOGO LETRASET
62018,CATÁLOGO LETRASET
62018,PASTA ARQUIVO
62018,PRANCHETA PORTÁTIL
62018,RÉGUA COMUM
62018,TESOURA
62018,TESOURA
62018,COMPONENTES CARIMBO
62018,PEÇA/ACESSÓRIO/SUPRIMENTO ETIQUETADORA
62018,PEÇA/ACESSÓRIO/SUPRIMENTO ETIQUETADORA
62018,ADAPTADOR DE CONTADOR
62018,EXTENSÃO FERRAMENTA
62018,FILTRO CONICO
62018,MEMÓRIA PORTÁTIL MICROCOMPUTADOR
62018,MEMÓRIA PORTÁTIL MICROCOMPUTADOR
62018,PILHA
62018,PILHA
62018,'MOUSE'
62018,'TECLADO'
62018,CANECA
62018,COPO
62018,'PAPEL'
62018,PILHA RECARREGAVEL
62018,PILHA RECARREGAVEL
62018,BATERIA RECARREGÁVEL
62018,'AÇÚCAR'
62018,ÁGUA MINERAL NATURAL
62018,ÁGUA MINERAL NATURAL
62018,COADOR DESCARTÁVEL CAFÉ
62018,COLHER
62018,COPO
62018,JARRA
62018,'CAFÉ'
62018,CARREGADOR BATERIA
62018,GARRAFA TÉRMICA
62018,CONJUNTO MOTOR BOMBA
62018,CONJUNTO MOTOR BOMBA
62018,CONJUNTO MOTOR BOMBA
62018,CONJUNTO MOTOR BOMBA
62018,CONJUNTO MOTOR BOMBA
62018,CONJUNTO MOTOR BOMBA
62018,FONTE ALIMENTAÇÃO ININTERRUPTA
62018,FONTE ALIMENTAÇÃO ININTERRUPTA
62018,IMPRESSORA JATO TINTA
62018,TABLET
62018,TABLET
62018,BOLO ALIMENTÍCIO
62018,BOLO ALIMENTÍCIO
62018,BOLO ALIMENTÍCIO
62018,BOLO ALIMENTÍCIO
62018,'PÃO'
62018,'PÃO'
62018,BOLO ALIMENTÍCIO
62018,'PÃO'
62018,'PÃO'
62018,'PÃO'
62018,'PÃO'
62018,'PÃO DE QUEIJO'
62018,'PÃO'
62018,'PÃO'
62018,'PÃO'
62018,BISCOITO
62018,BISCOITO
62018,BISCOITO
62018,'PÃO'
62018,'PÃO'
62018,'PÃO'
62018,'PÃO'
62018,'PÃO'
62018,'TORRADA'
62018,CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS
62018,'TORRADA'
62018,'TORRADA'
62018,'PÃO'
62018,PIZZA
62018,PIZZA
62018,PIZZA
62018,PIZZA
62018,PIZZA
62018,PIZZA
62018,PIZZA
62018,CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS
62018,CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS
62018,CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS
62018,'PÃO'
62018,'PÃO'
62018,'OVO'
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,BOMBA HIDRÁULICA
62018,ESCADA EXTENSÍVEL
62018,PALETEIRA
62018,ROÇADEIRA MANUAL
62018,SOPRADOR
62018,PULVERIZADOR COSTAL MANUAL
62018,CARRINHO MÃO
62018,MEDIDOR DISTÂNCIA
62018,CARRINHO TRANSPORTE
62018,LUPA ELETRÔNICA
62018,ESTAÇÃO SOLDA
62018,PARAFUSADEIRA
62018,ESCADA
62018,FURADEIRA
62018,AQUECEDOR DE AGUA A GAS
62018,BOMBA D'ÁGUA - PEÇA/COMPONENTE
62018,LAVADORA ALTA PRESSÃO
62018,CARRO COLETOR LIXO
62018,LATA DE LIXO
62018,LATA DE LIXO
62018,LATA DE LIXO
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
62018,ETIQUETADEIRA DE EMBALAGEM
